AÑO,MES,CODIGO_SECTOR_N1,PROVINCIA,CANTON,VENTAS_NETAS_TARIFA_GRAVADA,VENTAS_NETAS_TARIFA_0,VENTAS_NETAS_TARIFA_VARIABLE,VENTAS_NETAS_TARIFA_5,EXPORTACIONES,COMPRAS_NETAS_TARIFA_GRAVADA,COMPRAS_NETAS_TARIFA_0,IMPORTACIONES,COMPRAS_RISE,TOTAL_VENTAS,TOTAL_COMPRAS
2025,5,J,GUAYAS,DURAN,"2837871,24","32864,79",0,0,"20116,08","490307,01","22059,74",0,2439,"2890852,11","575250,96"
2025,5,R,CAÑAR,CAÑAR,"9187,4","32868,34",0,0,0,"46905,27","3885,66",0,870,"42055,74","51660,93"
2025,5,C,NAPO,EL CHACO,"15652,31","32921,22",0,0,0,"28097,93","33369,2",0,"1036,97","48573,53","62504,1"
2025,5,M,GUAYAS,BALAO,"24547,32","33121,22",0,0,0,"32823,93","9916,22",0,3000,"57668,54","45740,15"
2025,5,E,GUAYAS,PALESTINA,"207,72",33154,0,0,0,5311,0,0,23282,"33361,72",28593
2025,5,N,CARCHI,TULCAN,"263108,16","33203,22",0,0,0,"71275,06","36776,95",0,"1059,5","296311,38","109111,51"
2025,5,I,EL ORO,ZARUMA,"15239,15","33210,58",0,0,0,"18718,13","38825,03",0,"1207,75","48449,73","58750,91"
2025,5,J,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,"2332352,37","33287,1",0,0,"1747,8","1174993,68","134528,78","2365,2","52845,1","2367387,27","1419842,74"
2025,5,M,CHIMBORAZO,COLTA,"44569,85","33310,8",0,20,0,"94742,97","59693,68","157,08","264,5","77880,65","154858,23"
2025,5,O,PICHINCHA,PUERTO QUITO,"31,3","33325,01",0,0,0,"96215,06","8400,79",0,1108,"33356,31","105723,85"
2025,5,A,MANABI,PUERTO LOPEZ,"800,01","33387,48",0,0,0,"20651,36","2915,22",0,0,"34187,49","23566,58"
2025,5,S,CHIMBORAZO,CUMANDA,"21382,52","33398,11",0,0,0,"15613,54","19854,77",0,76,"54780,63","35544,31"
2025,5,S,LOS RIOS,BABA,"114523,82","33611,8",0,0,0,"140041,27","7236,39",0,"4528,6","148135,62","151806,26"
2025,5,N,MANABI,JUNIN,"7100,07","33628,17",0,0,0,"5909,84","4376,12",50,0,"40728,24","10335,96"
2025,5,O,LOS RIOS,PUEBLO VIEJO,150,"33650,4",0,0,0,"276600,54","33313,68",0,300,"33800,4","310214,22"
2025,5,H,LOJA,PALTAS,"54933,1","33676,58",0,"0,76",0,"50526,99","41738,99",0,"1201,5","88609,68","93467,48"
2025,5,O,IMBABURA,PIMAMPIRO,"4008,94","33854,49",0,0,0,"134559,87","19146,41",0,4406,"37863,43","158112,28"
2025,5,P,CHIMBORAZO,COLTA,"834,54","33878,5",0,0,0,"4201,11","20720,94",0,"3516,7","34713,04","28438,75"
2025,5,J,LOJA,SARAGURO,"57995,89","34018,14",0,0,"44895,79","48606,03","19345,29",0,"19957,72","136909,82","87909,04"
2025,5,F,COTOPAXI,LATACUNGA,"1890902,64","34223,6",0,"73583,33",0,"1660617,23","198551,16","28640,84","27906,17","1925126,24","1915715,4"
2025,5,F,SUCUMBIOS,LAGO AGRIO,"2951713,13","34462,77",0,"28061,18",0,"1895567,31","250051,42",0,"42046,4","2986175,9","2187665,13"
2025,5,C,LOS RIOS,VALENCIA,"31769,75","34483,67",0,0,0,"20279,02","10383,76",0,"869,61","66253,42","31532,39"
2025,5,S,LOJA,CALVAS,"30020,42","34662,17",0,0,0,"69537,02","10355,12",0,"740,81","64682,59","80632,95"
2025,5,E,COTOPAXI,SALCEDO,"128134,5",34904,0,0,0,"53731,84","15682,01","311784,87","7315,61","163038,5","388514,33"
2025,5,H,AZUAY,OÑA,"2301,08","34972,86",0,0,0,"34468,65","2027,97",0,0,"37273,94","36496,62"
2025,5,M,ORELLANA,AGUARICO,"1903393,75","35041,6",0,0,0,"44887,81","9060,07",0,0,"1938435,35","53947,88"
2025,5,B,ZAMORA CHINCHIPE,ZAMORA,"168857,16","35062,09",0,"59735,36","794630,72","844520,9","129770,4","1798,15","4720,8","998549,97","980810,25"
2025,5,O,MORONA SANTIAGO,PALORA,"19340,75","35173,97",0,0,0,"84509,57","22490,36",0,"1126,67","54514,72","108126,6"
2025,5,G,EL ORO,ATAHUALPA,"304918,83","35261,89",0,"12821,44",0,"230555,88","38899,66",100000,2548,"340180,72","372003,54"
2025,5,L,MANABI,PUERTO LOPEZ,"34855,97","35281,03",0,0,0,"15752,88","2296,97",0,0,70137,"18049,85"
2025,5,G,AZUAY,SAN FERNANDO,"37015,24","35377,17",0,"7766,56",0,"45600,35","39494,21",0,8,"72392,41","85102,56"
2025,5,M,LOS RIOS,URDANETA,"83416,33","35688,59",0,0,0,"56750,16","8603,45",0,0,"119104,92","65353,61"
2025,5,I,CHIMBORAZO,GUANO,"141586,05","35732,48",0,0,0,"54511,55","31081,66","3,25","19939,28","177318,53","105535,74"
2025,5,R,PICHINCHA,RUMIÑAHUI,"244786,72","35904,67",0,"0,01",0,"143745,19","39263,87",0,"15801,33","280691,39","198810,39"
2025,5,N,MANABI,SUCRE,"29444,91","36062,08",0,0,0,"45511,41","4187,31",0,"3206,76","65506,99","52905,48"
2025,5,S,COTOPAXI,PUJILI,"343262,68","36318,94",0,0,87178,"484750,24","76243,66",5,"2108,45","466759,62","563107,35"
2025,5,A,CHIMBORAZO,COLTA,"8657,99","36469,77",0,0,0,"5054,05","12215,99",0,"1163,85","45127,76","18433,89"
2025,5,M,LOJA,ZAPOTILLO,"102398,84","36527,11",0,"534,02",0,"39298,4","14139,24",0,0,"138925,95","53437,64"
2025,5,I,LOJA,ZAPOTILLO,"11524,19","36599,01",0,0,0,"9426,2","8230,13",0,0,"48123,2","17656,33"
2025,5,I,ZAMORA CHINCHIPE,YANTZAZA,"242654,37","36630,85",0,"217,9",0,"318649,39","49861,89","5347,16",30,"279285,22","373888,44"
2025,5,M,GUAYAS,SANTA LUCIA,"103734,72","36639,3",0,0,0,"65350,99","38394,87","393,42",0,"140374,02","104139,28"
2025,5,N,ESMERALDAS,ESMERALDAS,"662559,46","36713,93",0,"572,9",0,"229540,58","35888,57","4001,5",11290,"699273,39","280720,65"
2025,5,Q,CAÑAR,LA TRONCAL,"11780,99","36778,05",0,0,0,"39724,09","26267,52",0,"5258,46","48559,04","71250,07"
2025,5,P,GALAPAGOS,SAN CRISTOBAL,"3432,77",36821,0,0,0,"16078,87","2984,19",0,0,"40253,77","19063,06"
2025,5,N,AZUAY,CAMILO PONCE ENRIQUEZ,"98454,51","36875,8",0,0,0,"36886,92","4425,25",0,330,"135330,31","41642,17"
2025,5,S,CHIMBORAZO,ALAUSI,"124280,13","36932,56",0,0,0,"111498,14","36889,3",0,"819,89","161212,69","149207,33"
2025,5,S,CARCHI,ESPEJO,"23846,8","37003,12",0,0,0,"47978,84","9560,47",0,0,"60849,92","57539,31"
2025,5,P,ESMERALDAS,QUININDE,"3294,4","37019,05",0,0,0,"30141,56","14696,85",0,"837,9","40313,45","45676,31"
2025,5,P,CHIMBORAZO,GUANO,"3785,08","37034,09",0,0,0,"9804,88","2198,48",0,"673,6","40819,17","12676,96"
2025,5,C,SUCUMBIOS,CASCALES,"43976,25","37084,05",0,0,"72211,5","50344,24","2158,8",0,2840,"153271,8","55343,04"
2025,5,M,CHIMBORAZO,PALLATANGA,"24655,59","37189,02",0,0,0,"15391,27","32455,76",0,0,"61844,61","47847,03"
2025,5,C,MANABI,SAN VICENTE,"25000,18","37333,73",0,0,0,"21299,21","9268,64","135,9","28787,32","62333,91","59491,07"
2025,5,P,COTOPAXI,LA MANA,"4196,4","37387,25",0,0,0,"17446,45","4153,77","174,01",0,"41583,65","21774,23"
2025,5,L,LOJA,MACARA,"13696,01",37390,0,0,0,"5631,57","4506,55",0,0,"51086,01","10138,12"
2025,5,L,CARCHI,TULCAN,"198934,5","37420,88",0,"50,96",0,"113316,4","35640,75",0,"6792,48","236355,38","155749,63"
2025,5,I,CAÑAR,LA TRONCAL,"110492,73","37423,89",0,0,0,87735,"36579,44",0,"5425,85","147916,62","129740,29"
2025,5,O,COTOPAXI,SIGCHOS,"1568,19","37626,41",0,0,0,"217084,4","8780,82",0,600,"39194,6","226465,22"
2025,5,M,AZUAY,SANTA ISABEL,"85638,66","37646,58",0,"3819,25",0,50512,"34066,44","2423,88",101,"123285,24","87103,32"
2025,5,M,LOJA,MACARA,"186874,19","37725,79",0,0,0,"81717,74","57316,44",0,"115,5","224599,98","139149,68"
2025,5,K,ZAMORA CHINCHIPE,YANTZAZA,"11554,59","37784,63",0,0,0,"179710,03","108353,73",0,"4660,8","49339,22","292724,56"
2025,5,H,LOJA,GONZANAMA,0,"37862,49",0,0,0,"20282,23","2071,15",0,0,"37862,49","22353,38"
2025,5,T,PICHINCHA,QUITO,"84960,7","38109,67",0,0,0,"53308,46","14582,84",0,"536,75","123070,37","68428,05"
2025,5,O,CARCHI,ESPEJO,"1056,31","38170,36",0,5,0,"130573,16","27850,05",0,"11277,1","39226,67","169700,31"
2025,5,M,EL ORO,ZARUMA,"309589,79","38193,01",0,"3386,57",0,176110,"52416,71",0,"5200,1","347782,8","233726,81"
2025,5,F,MANABI,CHONE,"403877,72","38268,24",0,"2021,9",0,"256444,11","66912,76","105,13","6361,97","442145,96","329823,97"
2025,5,S,LOJA,CHAGUARPAMBA,"8906,39","38310,71",0,0,0,"1703,66",12,0,0,"47217,1","1715,66"
2025,5,R,PASTAZA,PASTAZA,"51032,17","38417,67",0,0,0,"45531,27","26908,42","37655,92",0,"89449,84","110095,61"
2025,5,U,TUNGURAHUA,AMBATO,0,"38442,95",0,0,0,"4691,45","3,1",0,"1538,5","38442,95","6233,05"
2025,5,N,CAÑAR,AZOGUES,"281941,49","38600,03",0,0,0,"128076,92","85330,56",0,"20909,07","320541,52","234316,55"
2025,5,L,IMBABURA,ANTONIO ANTE,"317457,37","38639,1",0,0,0,"284606,9","17367,61",0,"13603,36","356096,47","315577,87"
2025,5,D,MANABI,JARAMIJO,0,"38742,83",0,0,0,"5687,8","1238,02",0,475,"38742,83","7400,82"
2025,5,K,CHIMBORAZO,GUAMOTE,"521,35","38831,22",0,0,0,"33967,97","15108,53",0,"8061,18","39352,57","57137,68"
2025,5,E,LOJA,CALVAS,"1730,42","38984,04",0,0,0,"752,01",0,0,"185,78","40714,46","937,79"
2025,5,H,BOLIVAR,LAS NAVES,"1265,84","39021,61",0,0,0,"4253,42","30090,41",0,27,"40287,45","34370,83"
2025,5,E,ESMERALDAS,QUININDE,"11695,7","39025,69",0,0,0,"9635,05","7188,98",0,"1877,31","50721,39","18701,34"
2025,5,Q,GUAYAS,EL EMPALME,"18639,88","39026,94",0,0,0,"100244,31","20734,31",0,0,"57666,82","120978,62"
2025,5,F,ZAMORA CHINCHIPE,EL PANGUI,"32035698,33","39203,77",0,"34280,13",0,"14841904,41","593002,47","3244118,48","34752,35","32074902,1","19133777,71"
2025,5,O,MORONA SANTIAGO,LIMON - INDANZA,"4015,51","39253,07",0,0,0,"196419,22","34797,7",0,"14190,69","43268,58","245407,61"
2025,5,M,CHIMBORAZO,CHUNCHI,"54521,45","39287,11",0,0,0,"19551,02","42948,27",0,0,"93808,56","62499,29"
2025,5,M,LOJA,CHAGUARPAMBA,"26435,13","39846,53",0,0,0,"40544,74","66268,75",0,"686,7","66281,66","107500,19"
2025,5,C,AZUAY,CAMILO PONCE ENRIQUEZ,"308478,85","40027,95",0,0,0,"239300,42","84392,34",0,"2943,8","348506,8","326636,56"
2025,5,H,MANABI,OLMEDO,"112858,57","40125,19",0,0,0,"141658,23",0,"5846,26","5938,5","152983,76","153442,99"
2025,5,Q,CAÑAR,CAÑAR,"4133,09","40173,29",0,0,0,"35615,12","14748,57",0,60,"44306,38","50423,69"
2025,5,A,MANABI,OLMEDO,"6317,81","40238,08",0,0,0,"2359,47","177114,41",0,68,"46555,89","179541,88"
2025,5,H,AZUAY,GIRON,"31701,2","40275,19",0,"3664,88",0,"39523,35","3043,75",0,60,"71976,39","42627,1"
2025,5,K,MANABI,CHONE,"6383,22","40295,6",0,0,0,"251281,96","178265,86",0,"5076,58","46678,82","434624,4"
2025,5,E,IMBABURA,IBARRA,"17218,23","40360,24",0,0,0,"9882,2","3694,61",0,610,"57578,47","14186,81"
2025,5,Q,PASTAZA,MERA,"2049,14","40388,24",0,"0,06",0,"15509,43","26859,29",0,"5041,89","42437,38","47410,61"
2025,5,F,CAÑAR,AZOGUES,"446158,89","40403,52",0,"1965,8",0,"403127,06","26103,61",0,25225,"486562,41","454455,67"
2025,5,O,AZUAY,SIGSIG,"2321,74","40474,89",0,0,0,"423515,58","209865,06",0,"9903,5","42796,63","643284,14"
2025,5,K,MANABI,MANTA,"158737,81","40481,3",0,0,0,"43319,4","46677,57",0,"1203,4","199219,11","91200,37"
2025,5,G,MORONA SANTIAGO,PABLO SEXTO,"82678,77","40670,02",0,"12820,96",0,"134270,34","30133,28",0,0,"123348,79","164403,62"
2025,5,M,GALAPAGOS,ISABELA,"8760,21","40715,31",0,0,0,"10975,05","24572,97",0,"465,6","49475,52","36013,62"
2025,5,O,MANABI,JAMA,"2567,32","41067,08",0,0,0,"178842,53","1703,75",0,0,"43634,4","180546,28"
2025,5,L,MANABI,PEDERNALES,"74157,98","41281,83",0,0,0,"72376,88","54705,83",0,"138,45","115439,81","127221,16"
2025,5,Q,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,"5637,5","41549,94",0,0,0,"21177,94","19084,78",0,"1240,5","47187,44","41503,22"
2025,5,Q,GUAYAS,NARANJITO,"20661,58","41985,97",0,0,0,"14699,8","14190,03",0,"1815,5","62647,55","30705,33"
2025,5,F,MANABI,EL CARMEN,"512243,67","42124,75",0,0,0,"120726,44","52718,36",0,"8762,42","554368,42","182207,22"
2025,5,U,PICHINCHA,QUITO,"69647,16","42165,1",0,0,0,"693646,83","178061,83",0,"50101,32","111812,26","921809,98"
2025,5,S,MANABI,TOSAGUA,"26950,99","42347,92",0,0,0,"24905,32","4962,2","0,7",520,"69298,91","30388,22"
2025,5,D,EL ORO,SANTA ROSA,"22641,43","42360,5",0,0,0,"16571,33","24355,68",0,"3721,98","65001,93","44648,99"
2025,5,C,GALAPAGOS,SAN CRISTOBAL,"84883,7","42425,27",0,0,0,"58334,04","25227,72",0,"730,1","127308,97","84291,86"
2025,5,I,LOS RIOS,URDANETA,"29867,7","42486,08",0,0,0,"9873,74","43913,64",0,0,"72353,78","53787,38"
2025,5,C,LOS RIOS,QUINSALOMA,"78340,26","42685,73",0,0,0,"64384,8","11676,23",0,0,"121025,99","76061,03"
2025,5,O,TUNGURAHUA,CEVALLOS,"2763,5","42861,28",0,0,0,"124966,77","8391,44",0,1600,"45624,78","134958,21"
2025,5,E,GUAYAS,NARANJITO,"141792,3","43111,92",0,0,0,"24938,1","33484,94",0,0,"184904,22","58423,04"
2025,5,L,GUAYAS,EL EMPALME,"77577,88","43290,71",0,0,0,"25219,95","34791,3","2391,49","115,2","120868,59","62517,94"
2025,5,T,GUAYAS,MILAGRO,"4670,6","43298,35",0,0,0,"10327,29","24980,72",0,0,"47968,95","35308,01"
2025,5,D,PICHINCHA,PEDRO MONCAYO,26,"43483,35",0,0,0,"512,71","1436,6",0,0,"43509,35","1949,31"
2025,5,C,MANABI,JIPIJAPA,"53856,79","43585,81",0,0,0,"112061,65","11053,32",0,"68,52","97442,6","123183,49"
2025,5,E,TUNGURAHUA,SANTIAGO DE PILLARO,"280,32","43632,03",0,0,0,"4923,11","3963,37",0,"4163,03","43912,35","13049,51"
2025,5,P,MANABI,TOSAGUA,"3788,84","43687,18",0,0,0,"3096,86","3124,84",0,"141,5","47476,02","6363,2"
2025,5,H,LOJA,PINDAL,"5784,31","43694,19",0,"3809,54",0,"17545,09","11212,65",0,0,"49478,5","28757,74"
2025,5,C,EL ORO,PORTOVELO,"358425,15","43701,78",0,0,0,"290225,68","95537,28","95276,66",8758,"402126,93","489797,62"
2025,5,B,COTOPAXI,LATACUNGA,"318581,68","43776,39",0,"178781,87",0,"153311,93","36936,19","2145,06",92,"362358,07","192485,18"
2025,5,G,MORONA SANTIAGO,HUAMBOYA,"153710,5","43862,42",0,"427,96",0,"196594,04","52191,3",0,228,"197572,92","249013,34"
2025,5,S,MANABI,PUERTO LOPEZ,"121182,77","43968,83",0,0,0,"113248,15","31032,36",0,5775,"165151,6","150055,51"
2025,5,G,SUCUMBIOS,PUTUMAYO,"127433,56","44025,14",0,"10460,55",0,"154435,21","53040,49",0,"912,25","171458,7","208387,95"
2025,5,H,ZAMORA CHINCHIPE,CENTINELA DEL CONDOR,"3000,7","44121,09",0,0,0,"23551,97","71054,21",0,0,"47121,79","94606,18"
2025,5,D,LOJA,MACARA,"3380,01","44555,46",0,0,0,"14721,52","9329,29",0,0,"47935,47","24050,81"
2025,5,O,MANABI,SUCRE,1920,"44575,21",0,0,0,"530053,82","11554,25",0,0,"46495,21","541608,07"
2025,5,A,GALAPAGOS,ISABELA,"20205,49","44665,58",0,0,0,"11687,15","70683,72",0,8044,"64871,07","90414,87"
2025,5,G,LOJA,ESPINDOLA,"264203,93","44684,4",0,"32230,16",0,"325875,28","71676,92",0,0,"308888,33","397552,2"
2025,5,S,BOLIVAR,CALUMA,"17126,78","44698,11",0,0,0,"22103,32","5525,29",0,7600,"61824,89","35228,61"
2025,5,N,GUAYAS,LOMAS DE SARGENTILLO,"1031,5","44904,35",0,1,0,"8799,49","5443,76",0,17779,"45935,85","32022,25"
2025,5,S,MANABI,JAMA,"3908,64","45084,61",0,0,0,"3677,43","2605,65",0,"562,93","48993,25","6846,01"
2025,5,N,NAPO,ARCHIDONA,"23001,03","45559,66",0,0,0,"29938,8","2311,31","2265,77","1131,54","68560,69","35647,42"
2025,5,J,MANABI,PORTOVIEJO,"1022053,16","45578,41",0,0,"14207,72","485697,57","115307,86","112,5","17036,63","1081839,29","618154,56"
2025,5,O,ZAMORA CHINCHIPE,PALANDA,"999,35","45591,61",0,0,0,"304395,54","3172,42",0,"21208,44","46590,96","328776,4"
2025,5,F,MORONA SANTIAGO,MORONA,"725385,48","45798,47",0,"4337,5",0,"807497,06","28306,71","1838,5","52648,98","771183,95","890291,25"
2025,5,N,MANABI,PICHINCHA,"4808,21","46046,58",0,0,0,"4903,12",25666,0,0,"50854,79","30569,12"
2025,5,M,LOS RIOS,BABA,"53686,29","46065,63",0,0,0,"66284,93","32298,45",0,16042,"99751,92","114625,38"
2025,5,Q,IMBABURA,COTACACHI,"22371,26","46299,08",0,0,0,"55131,6","32285,53",0,25282,"68670,34","112699,13"
2025,5,I,IMBABURA,SAN MIGUEL DE URCUQUI,"78383,88","46382,78",0,0,0,"31748,07","22888,22",0,1193,"124766,66","55829,29"
2025,5,V,PICHINCHA,QUITO,"84956,65","46495,01",0,0,8212,"40739,31","10177,98",0,0,"139663,66","50917,29"
2025,5,I,AZUAY,GUALACEO,"140586,44","46506,71",0,0,0,"65337,19","79434,11",0,"5768,7","187093,15",150540
2025,5,H,TUNGURAHUA,PATATE,"1949,27","46605,54",0,0,0,"20997,68","7046,53",0,1783,"48554,81","29827,21"
2025,5,I,CHIMBORAZO,ALAUSI,"12676,63","46712,89",0,0,0,"17911,14","12504,78",0,3830,"59389,52","34245,92"
2025,5,J,CHIMBORAZO,RIOBAMBA,"667869,32","46714,17",0,0,2300,"270269,96","118993,89","1012,96","10774,02","716883,49","401050,83"
2025,5,O,LOS RIOS,QUINSALOMA,0,"46779,31",0,0,0,"187095,94","4006,83",0,0,"46779,31","191102,77"
2025,5,R,ZAMORA CHINCHIPE,ZAMORA,"35717,3","46924,68",0,1200,"7208,13","35115,78","9306,43",0,"6259,72","89850,11","50681,93"
2025,5,P,IMBABURA,SAN MIGUEL DE URCUQUI,"1648,62","46943,31",0,0,0,"68233,09","16509,71",0,"9108,13","48591,93","93850,93"
2025,5,O,LOJA,CELICA,"1381,01","46979,92",0,0,0,"63860,34","13904,06",0,"4567,71","48360,93","82332,11"
2025,5,O,MANABI,SANTA ANA,"4505,2","47017,97",0,0,0,"435739,26","8819,77",0,"6,9","51523,17","444565,93"
2025,5,I,GUAYAS,BALZAR,"41510,9","47124,53",0,0,0,"64158,99","19641,76",0,890,"88635,43","84690,75"
2025,5,O,CHIMBORAZO,PALLATANGA,14054,"47149,38",0,0,0,"162643,05","14529,77",0,"8071,22","61203,38","185244,04"
2025,5,E,MANABI,JAMA,"27,22","47179,07",0,0,0,"1594,99","2571,56",0,0,"47206,29","4166,55"
2025,5,M,LOS RIOS,VINCES,"114538,77","47393,86",0,0,0,"74829,68","31588,9",0,"158,16","161932,63","106576,74"
2025,5,P,GUAYAS,PLAYAS,"38048,64","47429,21",0,0,0,"30644,68","30182,97",0,0,"85477,85","60827,65"
2025,5,L,PICHINCHA,CAYAMBE,"129080,92","47546,59",0,0,0,"104975,95","28942,37",0,"667,35","176627,51","134585,67"
2025,5,A,ZAMORA CHINCHIPE,PALANDA,"8295,69",47550,0,0,0,"16621,28","95826,64",0,"15,51","55845,69","112463,43"
2025,5,I,ORELLANA,LA JOYA DE LOS SACHAS,"1466499,59","47599,5",0,0,"925,43","412140,36","433198,37","3621,1","41710,16","1515024,52","890669,99"
2025,5,H,MANABI,PAJAN,"4002,53","47625,95",0,0,0,"26114,6","33763,18",350,0,"51628,48","60227,78"
2025,5,C,GUAYAS,NARANJITO,"162000,04","47702,96",0,"511,74",0,"146351,61","11857,27",0,"19995,42",209703,"178204,3"
2025,5,S,LOS RIOS,URDANETA,"40135,72","47754,97",0,0,0,"37800,11","12964,73",0,26396,"87890,69","77160,84"
2025,5,P,EL ORO,HUAQUILLAS,"20446,16","48157,92",0,0,0,"34631,7","5966,26",0,"3251,25","68604,08","43849,21"
2025,5,C,MANABI,FLAVIO ALFARO,"9542,48","48176,11",0,0,0,"54942,1","65791,34",0,0,"57718,59","120733,44"
2025,5,S,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,"103393,81","48231,52",0,0,0,"73898,57","40689,01",0,"1317,25","151625,33","115904,83"
2025,5,O,PASTAZA,MERA,"2346,97","48235,62",0,0,0,"537353,93","2042,31",0,0,"50582,59","539396,24"
2025,5,O,LOS RIOS,VALENCIA,0,"48342,39",0,0,0,"320845,55","2409,27",0,"501,7","48342,39","323756,52"
2025,5,Q,ZAMORA CHINCHIPE,YANTZAZA,"1391,54","48398,95",0,0,0,"123248,86","31623,15",0,"1276,35","49790,49","156148,36"
2025,5,O,LOJA,MACARA,"8536,55","48542,63",0,0,0,"144097,67","18295,16",0,0,"57079,18","162392,83"
2025,5,Q,MORONA SANTIAGO,SUCUA,"3584,63","48653,78",0,0,0,"34092,03","45768,24",0,0,"52238,41","79860,27"
2025,5,M,MANABI,JARAMIJO,"178910,09","48692,62",0,0,0,"144799,96","13140,3",60,"26037,98","227602,71","184038,24"
2025,5,J,LOS RIOS,BUENA FE,"120594,98","48831,05",0,0,0,"84572,79","11395,93",0,"305,65","169426,03","96274,37"
2025,5,E,AZUAY,PAUTE,0,"48869,5",0,0,0,"6346,28","1981,86",0,"1888,1","48869,5","10216,24"
2025,5,M,CAÑAR,BIBLIAN,"253205,34","48909,18",0,0,0,"177710,76","55617,24",0,"2066,06","302114,52","235394,06"
2025,5,O,MANABI,JARAMIJO,"668,15","48971,72",0,0,0,"197572,5","32716,28",0,70,"49639,87","230358,78"
2025,5,O,LOJA,ZAPOTILLO,"4616,64","49194,02",0,0,0,"125217,34","7292,26",0,0,"53810,66","132509,6"
2025,5,O,ZAMORA CHINCHIPE,NANGARITZA,"749,29","49219,86",0,0,0,"264211,8","11307,42",0,300,"49969,15","275819,22"
2025,5,Q,LOS RIOS,VALENCIA,"1537,46","49271,31",0,0,0,"17899,33","37060,54",0,76,"50808,77","55035,87"
2025,5,K,MANABI,BOLIVAR,"104557,13","49286,12",0,0,0,"206993,66","1030550,98",0,2730,"153843,25","1240274,64"
2025,5,M,ESMERALDAS,ELOY ALFARO,"38453,45","49393,98",0,0,0,"12518,03","44737,37",0,165,"87847,43","57420,4"
2025,5,L,ZAMORA CHINCHIPE,EL PANGUI,"30919,47","49446,97",0,0,0,"24647,59","18633,46",0,30,"80366,44","43311,05"
2025,5,I,MANABI,ROCAFUERTE,"27373,38","49604,91",0,0,0,"26031,64","9619,59",0,"790,5","76978,29","36441,73"
2025,5,Q,LOS RIOS,VENTANAS,"13031,53","49665,87",0,0,0,"188584,54","53646,51",0,"2,85","62697,4","242233,9"
2025,5,I,NAPO,ARCHIDONA,"114595,49","49681,57",0,"6828,57",0,"91682,5","20083,81","305,75","7620,85","164277,06","119692,91"
2025,5,D,CARCHI,TULCAN,5,"49688,29",0,0,0,0,"55637,81",0,0,"49693,29","55637,81"
2025,5,P,TUNGURAHUA,SAN PEDRO DE PELILEO,"7758,34","49761,19",0,0,0,"19089,7","9023,33",0,908,"57519,53","29021,03"
2025,5,O,BOLIVAR,LAS NAVES,"1842,72","49773,04",0,0,0,"277524,12","86338,52","13995,02","4952,5","51615,76","397810,16"
2025,5,M,MORONA SANTIAGO,GUALAQUIZA,"276619,29","49831,59",0,0,0,"280725,79","57177,45","9991,3","3211,45","326450,88","351105,99"
2025,5,G,ORELLANA,AGUARICO,"104826,24","49866,49",0,0,0,"116663,18","40593,36",0,"13672,5","154692,73","170929,04"
2025,5,S,TUNGURAHUA,SANTIAGO DE PILLARO,"410692,08","50097,95",0,0,0,"358735,08","16109,51",0,"7559,3","460790,03","382403,89"
2025,5,I,TUNGURAHUA,SAN PEDRO DE PELILEO,"39811,46","50276,69",0,0,0,"47411,2","45427,3",0,"675,49","90088,15","93513,99"
2025,5,C,LOS RIOS,PALENQUE,"16409,06","50349,85",0,0,0,"14084,38","33769,54",0,0,"66758,91","47853,92"
2025,5,O,IMBABURA,SAN MIGUEL DE URCUQUI,0,"50364,84",0,0,0,"79550,76","20675,83",0,3904,"50364,84","104130,59"
2025,5,G,PASTAZA,ARAJUNO,"16461,32","50373,2",0,"738,62",0,"53291,15","12413,8",0,14812,"66834,52","80516,95"
2025,5,R,COTOPAXI,LATACUNGA,"97939,02","50516,05",0,0,0,"107351,23","34704,16",0,"25111,92","148455,07","167167,31"
2025,5,L,NAPO,TENA,"210903,95","50530,09",0,"5486,24",0,"275593,06","18190,09",0,"1757,22","261434,04","295540,37"
2025,5,C,CHIMBORAZO,PALLATANGA,"10818,61","50594,07",0,0,0,"80020,05","54654,16",0,0,"61412,68","134674,21"
2025,5,M,MANABI,JUNIN,"598726,06","50608,4",0,0,0,"176297,07","80953,87",0,"8507,7","649334,46","265758,64"
2025,5,I,EL ORO,EL GUABO,"92803,13","50724,15",0,0,0,"57634,25","37038,39","287,36",19030,"143527,28",113990
2025,5,C,TUNGURAHUA,MOCHA,"45258,21","50758,62",0,0,0,"23822,58","21708,33",0,"1282,45","96016,83","46813,36"
2025,5,G,CAÑAR,DELEG,"63652,84","50814,07",0,"6660,69",0,"52104,67","45596,27",0,0,"114466,91","97700,94"
2025,5,A,COTOPAXI,SIGCHOS,"3343,56","50823,6",0,0,0,"35250,01","3101,94",0,66,"54167,16","38417,95"
2025,5,A,GALAPAGOS,SAN CRISTOBAL,"18885,56","50910,02",0,0,0,"18202,24","40668,36",0,"5957,5","69795,58","64828,1"
2025,5,P,MANABI,BOLIVAR,"6872,49","50933,84",0,"25,02",0,"750790,73","104192,45","200,89","480,12","57806,33","855664,19"
2025,5,R,PICHINCHA,CAYAMBE,"51519,02",51039,0,0,0,"36242,86","39076,44",0,"2819,05","102558,02","78138,35"
2025,5,O,EL ORO,PORTOVELO,0,"51260,85",0,0,0,"120077,6","11061,72",0,0,"51260,85","131139,32"
